
 MIDACO 6.0    (www.midaco-solver.com)
 -------------------------------------

 LICENSE-KEY:  MIDACO_LIMITED_VERSION___[CREATIVE_COMMONS_BY-NC-ND_LICENSE]

 ----------------------------------------
 | OBJECTIVES    2 | PARALLEL         1 |
 |--------------------------------------|
 | N             4 | MAXEVAL    1000000 |
 | NI            0 | MAXTIME     172800 |
 | M             0 | PRINTEVAL     1000 |
 | ME            0 | SAVE2FILE        1 |
 |--------------------------------------|
 | PARAM(10)  0.1000000E+04 PARETOMAX   |
 | PARAM(12)  0.1000000E+01 BALANCE     |
 ----------------------------------------


 [     EVAL,    TIME]   MULTI-OBJECTIVE PROGRESS   VIOLATION OF G(X)
 -------------------------------------------------------------------   [PARETO]
 [   642000,10862.77]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   643000,10879.58]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   644000,10896.38]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   645000,10913.19]   PRO:          0.26590103   VIO:     0.000000   [    47]
 [   646000,10929.99]   PRO:          0.26590103   VIO:     0.000000   [    47]
 [   647000,10946.79]   PRO:          0.26590103   VIO:     0.000000   [    47]
 [   648000,10963.57]   PRO:          0.26590103   VIO:     0.000000   [    47]
 [   649000,10980.39]   PRO:          0.26590103   VIO:     0.000000   [    47]
 [   650000,10997.17]   PRO:          0.26590103   VIO:     0.000000   [    47]
 [   651000,11013.99]   PRO:          0.26590103   VIO:     0.000000   [    47]
 [   652000,11030.80]   PRO:          0.26590103   VIO:     0.000000   [    47]
 [   653000,11047.74]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   654000,11064.54]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   655000,11081.37]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   656000,11098.25]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   657000,11115.63]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   658000,11133.01]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   659000,11150.55]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   660000,11168.12]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   661000,11185.71]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   662000,11203.27]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   663000,11220.83]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   664000,11238.40]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   665000,11256.27]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   666000,11274.13]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   667000,11292.07]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   668000,11309.99]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   669000,11327.92]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   670000,11345.87]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   671000,11363.81]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   672000,11381.71]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   673000,11399.66]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   674000,11417.59]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   675000,11435.55]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   676000,11453.45]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   677000,11471.37]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   678000,11489.31]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   679000,11507.24]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   680000,11525.17]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   681000,11543.11]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   682000,11560.37]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   683000,11577.17]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   684000,11593.99]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   685000,11610.80]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   686000,11627.60]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   687000,11644.41]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   688000,11661.19]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   689000,11677.98]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   690000,11694.77]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   691000,11711.52]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   692000,11728.27]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   693000,11745.01]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   694000,11761.93]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   695000,11778.68]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   696000,11795.42]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   697000,11812.18]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   698000,11828.94]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   699000,11845.70]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   700000,11862.46]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   701000,11879.20]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   702000,11895.94]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   703000,11912.68]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   704000,11929.42]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   705000,11946.19]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   706000,11962.93]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   707000,11979.68]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   708000,11996.45]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   709000,12013.18]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   710000,12029.93]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   711000,12046.67]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   712000,12063.59]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   713000,12080.35]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   714000,12097.13]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   715000,12113.92]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   716000,12130.71]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   717000,12147.49]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   718000,12164.29]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   719000,12181.08]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   720000,12197.87]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   721000,12214.65]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   722000,12231.43]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   723000,12248.23]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   724000,12265.02]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   725000,12281.79]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   726000,12298.56]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   727000,12315.32]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   728000,12332.13]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   729000,12348.93]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   730000,12365.74]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   731000,12382.50]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   732000,12399.27]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   733000,12416.05]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   734000,12432.89]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   735000,12449.67]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   736000,12466.47]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   737000,12483.26]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   738000,12500.07]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   739000,12516.85]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   740000,12533.66]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   741000,12550.49]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   742000,12567.30]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   743000,12584.07]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   744000,12600.87]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   745000,12617.64]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   746000,12634.43]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   747000,12651.41]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   748000,12668.20]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   749000,12684.99]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   750000,12701.76]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   751000,12718.57]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   752000,12735.37]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   753000,12752.12]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   754000,12768.90]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   755000,12785.68]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   756000,12802.45]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   757000,12819.24]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   758000,12836.02]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   759000,12852.81]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   760000,12869.59]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   761000,12886.37]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   762000,12903.20]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   763000,12919.98]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   764000,12936.77]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   765000,12953.55]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   766000,12970.38]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   767000,12987.22]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   768000,13004.00]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   769000,13020.79]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   770000,13037.59]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   771000,13054.37]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   772000,13071.13]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   773000,13087.92]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   774000,13104.72]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   775000,13121.51]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   776000,13138.30]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   777000,13155.04]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   778000,13171.84]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   779000,13188.64]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   780000,13205.45]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   781000,13222.25]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   782000,13239.05]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   783000,13255.87]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   784000,13272.67]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   785000,13289.44]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   786000,13306.19]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   787000,13322.95]   PRO:          0.26590103   VIO:     0.000000   [    47]
 [   788000,13339.74]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   789000,13356.55]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   790000,13373.37]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   791000,13390.15]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   792000,13406.93]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   793000,13423.71]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   794000,13440.50]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   795000,13457.32]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   796000,13474.09]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   797000,13490.84]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   798000,13507.63]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   799000,13524.42]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   800000,13541.20]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   801000,13558.00]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   802000,13574.79]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   803000,13591.59]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   804000,13608.40]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   805000,13625.14]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   806000,13641.90]   PRO:          0.26590103   VIO:     0.000000   [    53]
 [   807000,13658.67]   PRO:          0.26590103   VIO:     0.000000   [    53]
 [   808000,13675.47]   PRO:          0.26590103   VIO:     0.000000   [    53]
 [   809000,13692.22]   PRO:          0.26590103   VIO:     0.000000   [    53]
 [   810000,13708.99]   PRO:          0.26590103   VIO:     0.000000   [    53]
 [   811000,13725.78]   PRO:          0.26590103   VIO:     0.000000   [    53]
 [   812000,13742.53]   PRO:          0.26590103   VIO:     0.000000   [    53]
 [   813000,13759.30]   PRO:          0.26590103   VIO:     0.000000   [    53]
 [   814000,13776.05]   PRO:          0.26590103   VIO:     0.000000   [    53]
 [   815000,13792.82]   PRO:          0.26590103   VIO:     0.000000   [    53]
 [   816000,13809.58]   PRO:          0.26590103   VIO:     0.000000   [    53]
 [   817000,13826.32]   PRO:          0.26590103   VIO:     0.000000   [    53]
 [   818000,13843.06]   PRO:          0.26590103   VIO:     0.000000   [    53]
 [   819000,13859.82]   PRO:          0.26590103   VIO:     0.000000   [    53]
 [   820000,13876.55]   PRO:          0.26590103   VIO:     0.000000   [    53]
 [   821000,13893.31]   PRO:          0.26590103   VIO:     0.000000   [    53]
 [   822000,13910.07]   PRO:          0.26590103   VIO:     0.000000   [    53]
 [   823000,13926.81]   PRO:          0.26590103   VIO:     0.000000   [    53]
 [   824000,13943.56]   PRO:          0.26590103   VIO:     0.000000   [    53]
 [   825000,13960.25]   PRO:          0.26590103   VIO:     0.000000   [    54]
 [   826000,13976.86]   PRO:          0.26590103   VIO:     0.000000   [    54]
 [   827000,13993.43]   PRO:          0.26590103   VIO:     0.000000   [    54]
 [   828000,14010.00]   PRO:          0.26590103   VIO:     0.000000   [    54]
 [   829000,14026.56]   PRO:          0.26590103   VIO:     0.000000   [    54]
 [   830000,14043.14]   PRO:          0.26590103   VIO:     0.000000   [    54]
 [   831000,14059.72]   PRO:          0.26590103   VIO:     0.000000   [    54]
 [   832000,14076.30]   PRO:          0.26590103   VIO:     0.000000   [    54]
 [   833000,14092.88]   PRO:          0.26590103   VIO:     0.000000   [    54]
 [   834000,14109.43]   PRO:          0.26590103   VIO:     0.000000   [    54]
 [   835000,14126.01]   PRO:          0.26590103   VIO:     0.000000   [    54]
 [   836000,14142.63]   PRO:          0.26590103   VIO:     0.000000   [    54]
 [   837000,14159.24]   PRO:          0.26590103   VIO:     0.000000   [    54]
 [   838000,14175.84]   PRO:          0.26590103   VIO:     0.000000   [    54]
 [   839000,14192.42]   PRO:          0.26590103   VIO:     0.000000   [    54]
 [   840000,14209.19]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   841000,14225.99]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   842000,14242.81]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   843000,14259.60]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   844000,14276.42]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   845000,14293.23]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   846000,14310.01]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   847000,14327.58]   PRO:          0.26590103   VIO:     0.000000   [    37]
 [   848000,14345.72]   PRO:          0.26590103   VIO:     0.000000   [    37]
 [   849000,14363.79]   PRO:          0.26590103   VIO:     0.000000   [    37]
 [   850000,14381.87]   PRO:          0.26590103   VIO:     0.000000   [    37]
 [   851000,14399.95]   PRO:          0.26590103   VIO:     0.000000   [    37]
 [   852000,14418.02]   PRO:          0.26590103   VIO:     0.000000   [    37]
 [   853000,14436.06]   PRO:          0.26590103   VIO:     0.000000   [    37]
 [   854000,14454.15]   PRO:          0.26590103   VIO:     0.000000   [    37]
 [   855000,14472.21]   PRO:          0.26590103   VIO:     0.000000   [    37]
 [   856000,14489.35]   PRO:          0.26590103   VIO:     0.000000   [    43]
 [   857000,14506.10]   PRO:          0.26590103   VIO:     0.000000   [    43]
 [   858000,14523.58]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   859000,14541.47]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   860000,14559.37]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   861000,14577.37]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   862000,14595.37]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   863000,14613.43]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   864000,14631.52]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   865000,14649.64]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   866000,14667.71]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   867000,14685.81]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   868000,14703.90]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   869000,14722.04]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   870000,14740.14]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   871000,14758.27]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   872000,14776.40]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   873000,14794.53]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   874000,14812.66]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   875000,14830.79]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   876000,14848.91]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   877000,14866.99]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   878000,14885.13]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   879000,14903.28]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   880000,14921.15]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   881000,14937.92]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   882000,14954.72]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   883000,14971.50]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   884000,14988.27]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   885000,15005.06]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   886000,15021.84]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   887000,15038.61]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   888000,15055.40]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   889000,15072.22]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   890000,15089.00]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   891000,15105.77]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   892000,15122.57]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   893000,15139.35]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   894000,15156.14]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   895000,15172.93]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   896000,15190.60]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   897000,15208.45]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   898000,15226.29]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   899000,15244.12]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   900000,15261.18]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   901000,15277.97]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   902000,15294.85]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   903000,15311.62]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   904000,15328.41]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   905000,15345.18]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   906000,15362.00]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   907000,15378.77]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   908000,15395.55]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   909000,15412.32]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   910000,15429.09]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   911000,15445.92]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   912000,15462.69]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   913000,15479.49]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   914000,15496.28]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   915000,15513.06]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   916000,15529.85]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   917000,15547.10]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   918000,15564.01]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   919000,15580.78]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   920000,15597.59]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   921000,15614.38]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   922000,15631.18]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   923000,15647.93]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   924000,15664.71]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   925000,15681.50]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   926000,15698.27]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   927000,15715.08]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   928000,15731.89]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   929000,15748.70]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   930000,15765.49]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   931000,15782.28]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   932000,15799.53]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   933000,15816.34]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   934000,15833.14]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   935000,15849.93]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   936000,15866.72]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   937000,15883.48]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   938000,15900.29]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   939000,15917.07]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   940000,15933.87]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   941000,15950.64]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   942000,15967.41]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   943000,15984.23]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   944000,16001.03]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   945000,16017.80]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   946000,16034.63]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   947000,16051.42]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   948000,16068.28]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   949000,16085.06]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   950000,16101.83]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   951000,16118.58]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   952000,16135.36]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   953000,16152.22]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   954000,16168.95]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   955000,16185.68]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   956000,16202.44]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   957000,16219.18]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   958000,16235.91]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   959000,16252.66]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   960000,16269.40]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   961000,16286.13]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   962000,16302.89]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   963000,16319.66]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   964000,16336.39]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   965000,16353.15]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   966000,16369.89]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   967000,16386.71]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   968000,16403.22]   PRO:          0.26590103   VIO:     0.000000   [    52]
 [   969000,16419.84]   PRO:          0.26590103   VIO:     0.000000   [    47]
 [   970000,16436.52]   PRO:          0.26590103   VIO:     0.000000   [    48]
 [   971000,16453.18]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   972000,16469.85]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   973000,16486.49]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   974000,16503.16]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   975000,16519.83]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   976000,16536.48]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   977000,16553.17]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   978000,16569.82]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   979000,16586.50]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   980000,16603.17]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   981000,16619.83]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   982000,16636.49]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   983000,16653.16]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   984000,16669.80]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   985000,16686.48]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   986000,16703.12]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   987000,16719.75]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   988000,16736.38]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   989000,16753.04]   PRO:          0.26590103   VIO:     0.000000   [    50]
 [   990000,16770.40]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   991000,16787.19]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   992000,16803.97]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   993000,16820.77]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   994000,16837.54]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   995000,16854.33]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   996000,16871.13]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   997000,16887.91]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   998000,16904.69]   PRO:          0.26590103   VIO:     0.000000   [    51]
 [   999000,16921.49]   PRO:          0.26590103   VIO:     0.000000   [    51]
